Gene.id,Gene.name,Gene.description,FC,Pvalue,Padjust,Regulate
ENSMUSG00000047246,H2bc6,H2B clustered histone 6 [Source:MGI Symbol;Acc:MGI:2448380],0.609817285,0.018472896,0.103493356,down
ENSMUSG00000071324,Armc2,armadillo repeat containing 2 [Source:MGI Symbol;Acc:MGI:1916449],0.613916133,0.018486178,0.103535333,down
ENSMUSG00000024990,Rbp4,"retinol binding protein 4, plasma [Source:MGI Symbol;Acc:MGI:97879]",0.650612922,0.018540968,0.103809684,down
ENSMUSG00000005611,Irag1,"inositol 1,4,5-triphosphate receptor associated 1 [Source:MGI Symbol;Acc:MGI:1338023]",0.7089887,0.018625,0.104149741,down
ENSMUSG00000044043,Pcdhb14,protocadherin beta 14 [Source:MGI Symbol;Acc:MGI:2136749],0.617031042,0.018620966,0.104149741,down
ENSMUSG00000099564,Gm28729,predicted gene 28729 [Source:MGI Symbol;Acc:MGI:5579435],0.521728329,0.018618626,0.104149741,down
ENSMUSG00000057933,Gsta2,"glutathione S-transferase, alpha 2 (Yc2) [Source:MGI Symbol;Acc:MGI:95863]",0.39388753,0.018656055,0.10420318,down
ENSMUSG00000030562,Nox4,NADPH oxidase 4 [Source:MGI Symbol;Acc:MGI:1354184],0.587122213,0.018691867,0.104230327,down
ENSMUSG00000103677,Pcdhga4,"protocadherin gamma subfamily A, 4 [Source:MGI Symbol;Acc:MGI:1935216]",0.693078098,0.018744923,0.104433653,down
ENSMUSG00000022420,Dnal4,"dynein, axonemal, light chain 4 [Source:MGI Symbol;Acc:MGI:1859217]",0.800150006,0.018769317,0.104466758,down
ENSMUSG00000040524,Zfp609,zinc finger protein 609 [Source:MGI Symbol;Acc:MGI:2674092],0.78110703,0.01880131,0.104579727,down
ENSMUSG00000060012,Kif13b,kinesin family member 13B [Source:MGI Symbol;Acc:MGI:1098265],0.774674621,0.01881473,0.104621832,down
ENSMUSG00000020900,Myh10,"myosin, heavy polypeptide 10, non-muscle [Source:MGI Symbol;Acc:MGI:1930780]",0.628647907,0.018822792,0.10463413,down
ENSMUSG00000038886,Man2a2,"mannosidase 2, alpha 2 [Source:MGI Symbol;Acc:MGI:2150656]",0.816738485,0.018834626,0.104667375,down
ENSMUSG00000050350,Gpr18,G protein-coupled receptor 18 [Source:MGI Symbol;Acc:MGI:107859],3.746484278,0.002005263,0.104809682,up
ENSMUSG00000108348,Pnma8c,PNMA family member 8C [Source:MGI Symbol;Acc:MGI:5625257],3.096385468,0.002004065,0.104809682,up
ENSMUSG00000020159,Gabrp,"gamma-aminobutyric acid (GABA) A receptor, pi [Source:MGI Symbol;Acc:MGI:2387597]",0.560910101,0.018941772,0.104969229,down
ENSMUSG00000027082,Tfpi,tissue factor pathway inhibitor [Source:MGI Symbol;Acc:MGI:1095418],0.77495118,0.018934402,0.104969229,down
ENSMUSG00000030651,Art2b,ADP-ribosyltransferase 2b [Source:MGI Symbol;Acc:MGI:107545],5.129658509,0.002016265,0.105054355,up
ENSMUSG00000026463,Atp2b4,"ATPase, Ca++ transporting, plasma membrane 4 [Source:MGI Symbol;Acc:MGI:88111]",0.828183197,0.019002537,0.105070037,down
ENSMUSG00000061322,Dnai1,dynein axonemal intermediate chain 1 [Source:MGI Symbol;Acc:MGI:1916172],0.537448896,0.019022974,0.105070037,down
ENSMUSG00000087413,Gm11266,predicted gene 11266 [Source:MGI Symbol;Acc:MGI:3649705],0.535669202,0.019032799,0.105082911,down
ENSMUSG00000022783,Spag6l,sperm associated antigen 6-like [Source:MGI Symbol;Acc:MGI:1354388],0.528705279,0.019069142,0.105186803,down
ENSMUSG00000025268,Maged2,MAGE family member D2 [Source:MGI Symbol;Acc:MGI:1933391],0.703140549,0.019079256,0.105186803,down
ENSMUSG00000027394,Ttl,tubulin tyrosine ligase [Source:MGI Symbol;Acc:MGI:1916987],0.71654755,0.019073466,0.105186803,down
ENSMUSG00000039419,Cntnap2,contactin associated protein-like 2 [Source:MGI Symbol;Acc:MGI:1914047],0.546273565,0.019086908,0.105186803,down
ENSMUSG00000041688,Amot,angiomotin [Source:MGI Symbol;Acc:MGI:108440],0.645223426,0.019076605,0.105186803,down
ENSMUSG00000074384,AI429214,expressed sequence AI429214 [Source:MGI Symbol;Acc:MGI:2142538],0.741229907,0.019082024,0.105186803,down
ENSMUSG00000006464,Bbs1,Bardet-Biedl syndrome 1 (human) [Source:MGI Symbol;Acc:MGI:1277215],0.733560728,0.019119237,0.105217469,down
ENSMUSG00000030116,Mfap5,microfibrillar associated protein 5 [Source:MGI Symbol;Acc:MGI:1354387],0.604940139,0.019110325,0.105217469,down
ENSMUSG00000078185,Chml,choroideremia-like [Source:MGI Symbol;Acc:MGI:101913],0.751326646,0.019100869,0.105217469,down
ENSMUSG00000022994,Adcy6,adenylate cyclase 6 [Source:MGI Symbol;Acc:MGI:87917],0.765964111,0.01915202,0.105253713,down
ENSMUSG00000043991,Pura,purine rich element binding protein A [Source:MGI Symbol;Acc:MGI:103079],0.836297741,0.019142498,0.105253713,down
ENSMUSG00000060798,Intu,inturned planar cell polarity protein [Source:MGI Symbol;Acc:MGI:2443752],0.771568728,0.019146519,0.105253713,down
ENSMUSG00000101337,Dnah7c,"dynein, axonemal, heavy chain 7C [Source:MGI Symbol;Acc:MGI:3639762]",0.491706237,0.019138492,0.105253713,down
ENSMUSG00000063109,Dgkeos,"diacylglycerol kinase, epsilon, opposite strand [Source:MGI Symbol;Acc:MGI:3041185]",0.433228375,0.019178177,0.105279868,down
ENSMUSG00000103255,Pcdhac1,"protocadherin alpha subfamily C, 1 [Source:MGI Symbol;Acc:MGI:1891442]",0.334410972,0.019226251,0.10546719,down
ENSMUSG00000029263,Pigg,"phosphatidylinositol glycan anchor biosynthesis, class G [Source:MGI Symbol;Acc:MGI:3576484]",0.794961958,0.019246973,0.105545736,down
ENSMUSG00000070392,Gm20634,predicted gene 20634 [Source:MGI Symbol;Acc:MGI:5313081],0.566744271,0.019252373,0.105545736,down
ENSMUSG00000049571,Cfap46,cilia and flagella associated protein 46 [Source:MGI Symbol;Acc:MGI:2444387],0.517617524,0.019269932,0.105609623,down
ENSMUSG00000017119,Nbr1,"NBR1, autophagy cargo receptor [Source:MGI Symbol;Acc:MGI:108498]",0.834039726,0.019282517,0.105646216,down
ENSMUSG00000029636,Wasf3,"WASP family, member 3 [Source:MGI Symbol;Acc:MGI:2658986]",0.636821879,0.019325466,0.105784303,down
ENSMUSG00000040693,Slco4c1,"solute carrier organic anion transporter family, member 4C1 [Source:MGI Symbol;Acc:MGI:2442784]",0.645184449,0.01933214,0.105788449,down
ENSMUSG00000031955,Bcar1,breast cancer anti-estrogen resistance 1 [Source:MGI Symbol;Acc:MGI:108091],0.753239803,0.019344975,0.105826307,down
ENSMUSG00000079481,Nhsl2,NHS-like 2 [Source:MGI Symbol;Acc:MGI:3645090],0.795511677,0.019365197,0.105872156,down
ENSMUSG00000061778,Mospd2,motile sperm domain containing 2 [Source:MGI Symbol;Acc:MGI:1924013],0.800149367,0.019394024,0.105932601,down
ENSMUSG00000005237,Dnah2,"dynein, axonemal, heavy chain 2 [Source:MGI Symbol;Acc:MGI:107731]",0.57916276,0.01944806,0.106035253,down
ENSMUSG00000023147,Get1,guided entry of tail-anchored proteins factor 1 [Source:MGI Symbol;Acc:MGI:2136882],0.810520164,0.0195217,0.106370067,down
ENSMUSG00000020859,Spag9,sperm associated antigen 9 [Source:MGI Symbol;Acc:MGI:1918084],0.787512804,0.01958049,0.106560528,down
ENSMUSG00000032118,Fez1,fasciculation and elongation protein zeta 1 (zygin I) [Source:MGI Symbol;Acc:MGI:2670976],0.389432792,0.01959459,0.106604822,down
ENSMUSG00000025225,Nfkb2,"nuclear factor of kappa light polypeptide gene enhancer in B cells 2, p49/p100 [Source:MGI Symbol;Acc:MGI:1099800]",2.279077307,0.002061097,0.106721171,up
ENSMUSG00000056832,Ttc26,tetratricopeptide repeat domain 26 [Source:MGI Symbol;Acc:MGI:2444853],0.705652945,0.019628509,0.106724424,down
ENSMUSG00000031441,Atp11a,"ATPase, class VI, type 11A [Source:MGI Symbol;Acc:MGI:1354735]",0.766046864,0.019637809,0.106742533,down
ENSMUSG00000026556,Vangl2,VANGL planar cell polarity 2 [Source:MGI Symbol;Acc:MGI:2135272],0.729126285,0.019687042,0.106880197,down
ENSMUSG00000034467,Dynlrb2,dynein light chain roadblock-type 2 [Source:MGI Symbol;Acc:MGI:1922715],0.562142412,0.019708813,0.10692254,down
ENSMUSG00000047786,Lix1,limb and CNS expressed 1 [Source:MGI Symbol;Acc:MGI:1913893],0.666464348,0.019718757,0.10692254,down
ENSMUSG00000118171,Gm50390,"predicted gene, 50390 [Source:MGI Symbol;Acc:MGI:6303294]",0.467348468,0.019713413,0.10692254,down
ENSMUSG00000047603,Zfp235,zinc finger protein 235 [Source:MGI Symbol;Acc:MGI:1929117],0.781422205,0.019728693,0.106943989,down
ENSMUSG00000054520,Sh3bp2,SH3-domain binding protein 2 [Source:MGI Symbol;Acc:MGI:1346349],2.925434355,0.002073008,0.107004557,up
ENSMUSG00000015340,Cybb,"cytochrome b-245, beta polypeptide [Source:MGI Symbol;Acc:MGI:88574]",3.398232269,0.002245049,0.107068844,up
ENSMUSG00000016529,Il10,interleukin 10 [Source:MGI Symbol;Acc:MGI:96537],9.772861324,0.00226645,0.107068844,up
ENSMUSG00000020275,Rel,reticuloendotheliosis oncogene [Source:MGI Symbol;Acc:MGI:97897],2.147802187,0.00229132,0.107068844,up
ENSMUSG00000021196,Pfkp,"phosphofructokinase, platelet [Source:MGI Symbol;Acc:MGI:1891833]",1.681234391,0.002129496,0.107068844,up
ENSMUSG00000023903,Mmp25,matrix metallopeptidase 25 [Source:MGI Symbol;Acc:MGI:2443938],3.690729276,0.002252424,0.107068844,up
ENSMUSG00000026475,Rgs16,regulator of G-protein signaling 16 [Source:MGI Symbol;Acc:MGI:108407],6.085883026,0.002185115,0.107068844,up
ENSMUSG00000026866,Kynu,kynureninase [Source:MGI Symbol;Acc:MGI:1918039],3.327669318,0.002220821,0.107068844,up
ENSMUSG00000027636,Sla2,Src-like-adaptor 2 [Source:MGI Symbol;Acc:MGI:1925049],3.148831489,0.002325483,0.107068844,up
ENSMUSG00000028037,Ifi44,interferon-induced protein 44 [Source:MGI Symbol;Acc:MGI:2443016],4.477793678,0.002183541,0.107068844,up
ENSMUSG00000028613,Lrp8,"low density lipoprotein receptor-related protein 8, apolipoprotein e receptor [Source:MGI Symbol;Acc:MGI:1340044]",3.545944085,0.002145481,0.107068844,up
ENSMUSG00000029322,Plac8,placenta-specific 8 [Source:MGI Symbol;Acc:MGI:2445289],4.518267424,0.002192397,0.107068844,up
ENSMUSG00000031838,Ifi30,interferon gamma inducible protein 30 [Source:MGI Symbol;Acc:MGI:2137648],2.314132136,0.002190914,0.107068844,up
ENSMUSG00000034595,Ppp1r18,"protein phosphatase 1, regulatory subunit 18 [Source:MGI Symbol;Acc:MGI:1923698]",1.870215976,0.002293517,0.107068844,up
ENSMUSG00000035273,Hpse,heparanase [Source:MGI Symbol;Acc:MGI:1343124],3.286203528,0.002084977,0.107068844,up
ENSMUSG00000037447,Arid5a,AT rich interactive domain 5A (MRF1-like) [Source:MGI Symbol;Acc:MGI:2443039],2.471077031,0.002210403,0.107068844,up
ENSMUSG00000037731,Themis2,thymocyte selection associated family member 2 [Source:MGI Symbol;Acc:MGI:2446213],3.390323018,0.002164671,0.107068844,up
ENSMUSG00000038179,Slamf7,SLAM family member 7 [Source:MGI Symbol;Acc:MGI:1922595],3.40499551,0.002177565,0.107068844,up
ENSMUSG00000042385,Gzmk,granzyme K [Source:MGI Symbol;Acc:MGI:1298232],4.078319729,0.002310484,0.107068844,up
ENSMUSG00000047030,Spata2,spermatogenesis associated 2 [Source:MGI Symbol;Acc:MGI:2146885],1.211048743,0.002138711,0.107068844,up
ENSMUSG00000047293,Gpr15,G protein-coupled receptor 15 [Source:MGI Symbol;Acc:MGI:1918473],5.074135669,0.00214123,0.107068844,up
ENSMUSG00000050105,Fam110d,"family with sequence similarity 110, member D [Source:MGI Symbol;Acc:MGI:1919940]",1.620068956,0.002324764,0.107068844,up
ENSMUSG00000055541,Lair1,leukocyte-associated Ig-like receptor 1 [Source:MGI Symbol;Acc:MGI:105492],4.804979191,0.002158875,0.107068844,up
ENSMUSG00000057596,Trim30d,tripartite motif-containing 30D [Source:MGI Symbol;Acc:MGI:3035181],11.59137558,0.002144026,0.107068844,up
ENSMUSG00000071068,Treml2,triggering receptor expressed on myeloid cells-like 2 [Source:MGI Symbol;Acc:MGI:2147038],3.225295584,0.002314443,0.107068844,up
ENSMUSG00000072919,Noxred1,NADP+ dependent oxidoreductase domain containing 1 [Source:MGI Symbol;Acc:MGI:1918525],3.566070738,0.002320756,0.107068844,up
ENSMUSG00000073490,Ifi207,interferon activated gene 207 [Source:MGI Symbol;Acc:MGI:2138302],4.833085486,0.002302412,0.107068844,up
ENSMUSG00000094433,Igkv5-43,immunoglobulin kappa chain variable 5-43 [Source:MGI Symbol;Acc:MGI:4943320],3.649048135,0.002184858,0.107068844,up
ENSMUSG00000096499,Ighv1-5,immunoglobulin heavy variable V1-5 [Source:MGI Symbol;Acc:MGI:3704121],4.304961387,0.002323736,0.107068844,up
ENSMUSG00000117239,Gpr31c,"G protein-coupled receptor 31, D17Leh66c region [Source:MGI Symbol;Acc:MGI:1354371]",13.96094878,0.002247182,0.107068844,up
ENSMUSG00000041954,Tnfrsf18,"tumor necrosis factor receptor superfamily, member 18 [Source:MGI Symbol;Acc:MGI:894675]",3.329665844,0.002344548,0.107351879,up
ENSMUSG00000028874,Fgr,"FGR proto-oncogene, Src family tyrosine kinase [Source:MGI Symbol;Acc:MGI:95527]",3.602140287,0.002365386,0.107443033,up
ENSMUSG00000028931,Kcnab2,"potassium voltage-gated channel, shaker-related subfamily, beta member 2 [Source:MGI Symbol;Acc:MGI:109239]",2.652855892,0.002384759,0.107443033,up
ENSMUSG00000032724,Abtb2,ankyrin repeat and BTB (POZ) domain containing 2 [Source:MGI Symbol;Acc:MGI:2139365],2.063966596,0.002367512,0.107443033,up
ENSMUSG00000047415,Gpr68,G protein-coupled receptor 68 [Source:MGI Symbol;Acc:MGI:2441763],2.686157048,0.002375418,0.107443033,up
ENSMUSG00000121399,-,novel transcript,2.703109375,0.002385325,0.107443033,up
ENSMUSG00000032777,Gtf3c1,general transcription factor III C 1 [Source:MGI Symbol;Acc:MGI:107887],0.833119663,0.019912481,0.107451691,down
ENSMUSG00000038776,Ephx1,"epoxide hydrolase 1, microsomal [Source:MGI Symbol;Acc:MGI:95405]",0.586063882,0.019918994,0.107454409,down
ENSMUSG00000046637,Ttc34,tetratricopeptide repeat domain 34 [Source:MGI Symbol;Acc:MGI:2445205],0.59537783,0.019938546,0.107527451,down
ENSMUSG00000068323,Slc4a5,"solute carrier family 4, sodium bicarbonate cotransporter, member 5 [Source:MGI Symbol;Acc:MGI:2443220]",0.528380362,0.019968737,0.107640634,down
ENSMUSG00000020562,Efcab10,EF-hand calcium binding domain 10 [Source:MGI Symbol;Acc:MGI:1922290],0.445116322,0.020035247,0.107821316,down
ENSMUSG00000026469,Xpr1,xenotropic and polytropic retrovirus receptor 1 [Source:MGI Symbol;Acc:MGI:97932],0.880189856,0.02004752,0.107821316,down
ENSMUSG00000047261,Gap43,growth associated protein 43 [Source:MGI Symbol;Acc:MGI:95639],0.500436072,0.020030486,0.107821316,down
ENSMUSG00000070576,Mn1,meningioma 1 [Source:MGI Symbol;Acc:MGI:1261813],0.633373081,0.02011361,0.108056606,down
ENSMUSG00000006418,Rnf114,ring finger protein 114 [Source:MGI Symbol;Acc:MGI:1933159],1.603150217,0.002408134,0.108177271,up
ENSMUSG00000026819,Slc25a25,"solute carrier family 25 (mitochondrial carrier, phosphate carrier), member 25 [Source:MGI Symbol;Acc:MGI:1915913]",1.585787336,0.002421286,0.108226062,up
ENSMUSG00000100150,Gm19585,"predicted gene, 19585 [Source:MGI Symbol;Acc:MGI:5011770]",3.487581791,0.002422243,0.108226062,up
ENSMUSG00000032125,Robo4,roundabout guidance receptor 4 [Source:MGI Symbol;Acc:MGI:1921394],0.692640925,0.020218426,0.108383127,down
ENSMUSG00000013236,Ptprs,"protein tyrosine phosphatase, receptor type, S [Source:MGI Symbol;Acc:MGI:97815]",0.85308046,0.020288583,0.108635797,down
ENSMUSG00000021461,Fancc,"Fanconi anemia, complementation group C [Source:MGI Symbol;Acc:MGI:95480]",0.733325831,0.020310032,0.108678727,down
ENSMUSG00000051811,Cox6b2,cytochrome c oxidase subunit 6B2 [Source:MGI Symbol;Acc:MGI:3044182],0.709793546,0.020305799,0.108678727,down
ENSMUSG00000039294,Cybc1,cytochrome b 245 chaperone 1 [Source:MGI Symbol;Acc:MGI:2384959],1.782927482,0.002447777,0.108782083,up
ENSMUSG00000095609,Gm21188,"predicted gene, 21188 [Source:MGI Symbol;Acc:MGI:5434543]",5.089850785,0.002442863,0.108782083,up
ENSMUSG00000053626,Tll1,tolloid-like [Source:MGI Symbol;Acc:MGI:106923],0.656648205,0.020468853,0.109235651,down
ENSMUSG00000035441,Myo1d,myosin ID [Source:MGI Symbol;Acc:MGI:107728],0.717069154,0.020538388,0.109414254,down
ENSMUSG00000038042,Ptpdc1,protein tyrosine phosphatase domain containing 1 [Source:MGI Symbol;Acc:MGI:2145430],0.677257309,0.020545382,0.109414254,down
ENSMUSG00000004266,Ptpn6,"protein tyrosine phosphatase, non-receptor type 6 [Source:MGI Symbol;Acc:MGI:96055]",3.187566138,0.002477989,0.109492882,up
ENSMUSG00000024353,Mzb1,marginal zone B and B1 cell-specific protein 1 [Source:MGI Symbol;Acc:MGI:1917066],2.873871759,0.002506519,0.109492882,up
ENSMUSG00000024910,Ctsw,cathepsin W [Source:MGI Symbol;Acc:MGI:1338045],3.326820172,0.002497051,0.109492882,up
ENSMUSG00000026981,Il1rn,interleukin 1 receptor antagonist [Source:MGI Symbol;Acc:MGI:96547],8.086886862,0.002516472,0.109492882,up
ENSMUSG00000029771,Irf5,interferon regulatory factor 5 [Source:MGI Symbol;Acc:MGI:1350924],2.597687792,0.002510696,0.109492882,up
ENSMUSG00000071715,Ncf4,neutrophil cytosolic factor 4 [Source:MGI Symbol;Acc:MGI:109186],3.138098702,0.002494052,0.109492882,up
ENSMUSG00000084883,Ccdc85c,coiled-coil domain containing 85C [Source:MGI Symbol;Acc:MGI:3644008],0.74614948,0.020596814,0.109622863,down
ENSMUSG00000001333,Sync,syncoilin [Source:MGI Symbol;Acc:MGI:1916078],0.634164949,0.020628405,0.109725687,down
ENSMUSG00000039741,Bahcc1,BAH domain and coiled-coil containing 1 [Source:MGI Symbol;Acc:MGI:2679272],0.689660758,0.02067643,0.109850445,down
ENSMUSG00000031176,Dynlt3,dynein light chain Tctex-type 3 [Source:MGI Symbol;Acc:MGI:1914367],0.790876854,0.02075909,0.110191394,down
ENSMUSG00000074994,Qser1,glutamine and serine rich 1 [Source:MGI Symbol;Acc:MGI:2138986],0.754517003,0.020792431,0.110237487,down
ENSMUSG00000024747,Aldh1a7,"aldehyde dehydrogenase family 1, subfamily A7 [Source:MGI Symbol;Acc:MGI:1347050]",0.584881662,0.020835407,0.110363247,down
ENSMUSG00000021057,Akap5,A kinase (PRKA) anchor protein 5 [Source:MGI Symbol;Acc:MGI:2685104],0.664042259,0.020883855,0.110515247,down
ENSMUSG00000041673,Lrrc18,leucine rich repeat containing 18 [Source:MGI Symbol;Acc:MGI:1914830],0.551104675,0.02088808,0.110515247,down
ENSMUSG00000047749,Zc3hav1l,"zinc finger CCCH-type, antiviral 1-like [Source:MGI Symbol;Acc:MGI:2443387]",0.707683324,0.020882922,0.110515247,down
ENSMUSG00000023274,Cd4,CD4 antigen [Source:MGI Symbol;Acc:MGI:88335],3.258331419,0.002546762,0.110521511,up
ENSMUSG00000024349,Sting1,stimulator of interferon response cGAMP interactor 1 [Source:MGI Symbol;Acc:MGI:1919762],3.397230093,0.002564697,0.110721632,up
ENSMUSG00000078945,Naip2,"NLR family, apoptosis inhibitory protein 2 [Source:MGI Symbol;Acc:MGI:1298226]",3.828856052,0.002561663,0.110721632,up
ENSMUSG00000060550,H2-Q7,"histocompatibility 2, Q region locus 7 [Source:MGI Symbol;Acc:MGI:95936]",2.234571551,0.002573742,0.110785022,up
ENSMUSG00000039178,Tbc1d19,"TBC1 domain family, member 19 [Source:MGI Symbol;Acc:MGI:1914499]",0.768780161,0.020985617,0.110838576,down
ENSMUSG00000020231,Dip2a,disco interacting protein 2 homolog A [Source:MGI Symbol;Acc:MGI:2385920],0.798937251,0.021012156,0.110909206,down
ENSMUSG00000020077,Srgn,serglycin [Source:MGI Symbol;Acc:MGI:97756],1.820989828,0.002590473,0.110969722,up
ENSMUSG00000042379,Esm1,endothelial cell-specific molecule 1 [Source:MGI Symbol;Acc:MGI:1918940],0.484016353,0.021049709,0.111009124,down
ENSMUSG00000020774,Aspa,aspartoacylase [Source:MGI Symbol;Acc:MGI:87914],0.635208024,0.021134453,0.111182473,down
ENSMUSG00000020884,Asgr1,asialoglycoprotein receptor 1 [Source:MGI Symbol;Acc:MGI:88081],0.323721574,0.021126527,0.111182473,down
ENSMUSG00000073600,Prob1,proline rich basic protein 1 [Source:MGI Symbol;Acc:MGI:2686460],0.696615965,0.021109072,0.111182473,down
ENSMUSG00000022636,Alcam,activated leukocyte cell adhesion molecule [Source:MGI Symbol;Acc:MGI:1313266],0.741693314,0.021231783,0.111448508,down
ENSMUSG00000024236,Svil,supervillin [Source:MGI Symbol;Acc:MGI:2147319],0.803486768,0.021214349,0.111448508,down
ENSMUSG00000036598,Ccdc113,coiled-coil domain containing 113 [Source:MGI Symbol;Acc:MGI:3606076],0.552764689,0.021215736,0.111448508,down
ENSMUSG00000097814,Panct2,pluripotency-associated noncoding transcript 2 [Source:MGI Symbol;Acc:MGI:3643517],0.660479016,0.021207377,0.111448508,down
ENSMUSG00000118670,Muc19,mucin 19 [Source:MGI Symbol;Acc:MGI:2676278],0.448729907,0.021262719,0.111491817,down
ENSMUSG00000087107,AI662270,expressed sequence AI662270 [Source:MGI Symbol;Acc:MGI:2144254],3.096121903,0.002609624,0.111502711,up
ENSMUSG00000030555,Ttc23,tetratricopeptide repeat domain 23 [Source:MGI Symbol;Acc:MGI:1914259],0.782977915,0.021280955,0.111537899,down
ENSMUSG00000062760,Shisal1,shisa like 1 [Source:MGI Symbol;Acc:MGI:1919551],0.625116611,0.021298281,0.111596001,down
ENSMUSG00000022586,Ly6i,"lymphocyte antigen 6 complex, locus I [Source:MGI Symbol;Acc:MGI:1888480]",5.006902842,0.002627512,0.111692761,up
ENSMUSG00000045658,Pid1,phosphotyrosine interaction domain containing 1 [Source:MGI Symbol;Acc:MGI:2138391],0.70965355,0.021357459,0.111742373,down
ENSMUSG00000100005,B130024G19Rik,RIKEN cDNA B130024G19 gene [Source:MGI Symbol;Acc:MGI:3604353],0.655581984,0.02138359,0.111846371,down
ENSMUSG00000095117,Ighv8-9,immunoglobulin heavy variable V8-9 [Source:MGI Symbol;Acc:MGI:3644475],4.69993085,0.002639755,0.111926956,up
ENSMUSG00000042628,Zfyve1,"zinc finger, FYVE domain containing 1 [Source:MGI Symbol;Acc:MGI:3026685]",0.830692203,0.021429634,0.112021675,down
ENSMUSG00000007279,Scube2,"signal peptide, CUB domain, EGF-like 2 [Source:MGI Symbol;Acc:MGI:1928765]",0.548924149,0.021437078,0.112023469,down
ENSMUSG00000051435,Fhad1,forkhead-associated (FHA) phosphopeptide binding domain 1 [Source:MGI Symbol;Acc:MGI:1920323],0.605023451,0.021448574,0.112023469,down
ENSMUSG00000057191,AB124611,cDNA sequence AB124611 [Source:MGI Symbol;Acc:MGI:3043001],3.710235267,0.002655562,0.112310693,up
ENSMUSG00000045930,Clec14a,"C-type lectin domain family 14, member a [Source:MGI Symbol;Acc:MGI:1914114]",0.589137431,0.021632351,0.112598539,down
ENSMUSG00000070720,Tmem200b,transmembrane protein 200B [Source:MGI Symbol;Acc:MGI:3646343],0.567983135,0.021623776,0.112598539,down
ENSMUSG00000024603,Dctn4,dynactin 4 [Source:MGI Symbol;Acc:MGI:1914915],0.899579512,0.021670479,0.112719268,down
ENSMUSG00000027860,Vangl1,VANGL planar cell polarity 1 [Source:MGI Symbol;Acc:MGI:2159344],0.762639202,0.02167654,0.112719268,down
ENSMUSG00000025016,Tm9sf3,transmembrane 9 superfamily member 3 [Source:MGI Symbol;Acc:MGI:1914262],0.875654891,0.021704142,0.112797204,down
ENSMUSG00000004032,Gstm5,"glutathione S-transferase, mu 5 [Source:MGI Symbol;Acc:MGI:1309466]",0.747484775,0.021736096,0.112930451,down
ENSMUSG00000034055,Phka1,phosphorylase kinase alpha 1 [Source:MGI Symbol;Acc:MGI:97576],0.805693368,0.021749822,0.11293614,down
ENSMUSG00000004552,Ctse,cathepsin E [Source:MGI Symbol;Acc:MGI:107361],2.768431779,0.002685978,0.113308719,up
ENSMUSG00000034007,Scaper,S phase cyclin A-associated protein in the ER [Source:MGI Symbol;Acc:MGI:1925976],0.843539597,0.021859054,0.113382074,down
ENSMUSG00000060181,Slc35e3,"solute carrier family 35, member E3 [Source:MGI Symbol;Acc:MGI:2448489]",0.767687654,0.021861063,0.113382074,down
ENSMUSG00000085407,1700095J03Rik,RIKEN cDNA 1700095J03 gene [Source:MGI Symbol;Acc:MGI:1921543],0.358158451,0.021859392,0.113382074,down
ENSMUSG00000020092,Pald1,"phosphatase domain containing, paladin 1 [Source:MGI Symbol;Acc:MGI:1351623]",0.742369345,0.021880598,0.113417604,down
ENSMUSG00000035042,Ccl5,chemokine (C-C motif) ligand 5 [Source:MGI Symbol;Acc:MGI:98262],3.428516744,0.002699166,0.113421769,up
ENSMUSG00000059456,Ptk2b,PTK2 protein tyrosine kinase 2 beta [Source:MGI Symbol;Acc:MGI:104908],2.625783829,0.002715954,0.113421769,up
ENSMUSG00000089902,Gm13625,predicted gene 13625 [Source:MGI Symbol;Acc:MGI:3709621],2.636832962,0.002712796,0.113421769,up
ENSMUSG00000094088,Ighv1-64,immunoglobulin heavy variable 1-64 [Source:MGI Symbol;Acc:MGI:4439789],2.93776713,0.002709327,0.113421769,up
ENSMUSG00000036667,Tcaf1,TRPM8 channel-associated factor 1 [Source:MGI Symbol;Acc:MGI:1914665],0.713678068,0.021931728,0.113583867,down
ENSMUSG00000057738,Sptan1,"spectrin alpha, non-erythrocytic 1 [Source:MGI Symbol;Acc:MGI:98386]",0.728702665,0.021944583,0.113617537,down
ENSMUSG00000094335,Igkv1-117,immunoglobulin kappa variable 1-117 [Source:MGI Symbol;Acc:MGI:4439721],2.959057432,0.002738925,0.113668819,up
ENSMUSG00000118504,Gm53012,"predicted gene, 53012 [Source:MGI Symbol;Acc:MGI:6388899]",1.413463722,0.002732219,0.113668819,up
ENSMUSG00000024887,Asah2,N-acylsphingosine amidohydrolase 2 [Source:MGI Symbol;Acc:MGI:1859310],0.797909302,0.021976239,0.11369705,down
ENSMUSG00000043458,Pcdhb12,protocadherin beta 12 [Source:MGI Symbol;Acc:MGI:2136747],0.572325626,0.021973658,0.11369705,down
ENSMUSG00000026117,Zap70,zeta-chain (TCR) associated protein kinase [Source:MGI Symbol;Acc:MGI:99613],2.855959374,0.002757789,0.113938684,up
ENSMUSG00000027219,Slc28a2,"solute carrier family 28 (sodium-coupled nucleoside transporter), member 2 [Source:MGI Symbol;Acc:MGI:1913105]",3.566997306,0.002762607,0.113938684,up
ENSMUSG00000060002,Chpt1,choline phosphotransferase 1 [Source:MGI Symbol;Acc:MGI:2384841],0.754899995,0.022055966,0.113996195,down
